ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P105_N,P204_NOM,P204_COD,P204_TIPO,P218A,P218B,P218C_NRO,P218C_PROD_CORTE_ENT,P218C_PROD_CORTE_DEC
2021,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,00050,7,1,2,5,76.7151675485009,1,1,1,10,ALFALFA,1401,3,1,4,1,6,000
2021,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,00050,7,1,2,5,76.7151675485009,1,1,1,10,ALFALFA,1401,3,1,4,3,5,000
2021,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,00050,7,1,2,5,76.7151675485009,1,1,1,10,ALFALFA,1401,3,1,4,2,6,000
2021,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,00063,9,1,2,5,76.7151675485009,1,1,1,3,ALFALFA,1401,3,1,4,3,2,000
2021,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,00063,9,1,2,5,76.7151675485009,1,1,1,3,ALFALFA,1401,3,1,4,2,2,000
2021,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,00063,9,1,2,5,76.7151675485009,1,1,1,3,ALFALFA,1401,3,1,4,4,1,000
2021,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,00063,9,1,2,5,76.7151675485009,1,1,1,3,ALFALFA,1401,3,1,4,1,2,000
2021,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,00108,10,1,2,5,76.7151675485009,1,1,1,1,ALFALFA,1401,3,1,8,6,2,000
2021,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,00108,10,1,2,5,76.7151675485009,1,1,1,1,ALFALFA,1401,3,1,8,8,1,000
2021,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,00108,10,1,2,5,76.7151675485009,1,1,1,1,ALFALFA,1401,3,1,8,5,2,000
2021,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,00108,10,1,2,5,76.7151675485009,1,1,1,1,ALFALFA,1401,3,1,8,1,2,000
2021,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,00108,10,1,2,5,76.7151675485009,1,1,1,1,ALFALFA,1401,3,1,8,2,2,000
2021,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,00108,10,1,2,5,76.7151675485009,1,1,1,1,ALFALFA,1401,3,1,8,3,2,000
2021,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,00108,10,1,2,5,76.7151675485009,1,1,1,1,ALFALFA,1401,3,1,8,7,1,000
2021,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,00108,10,1,2,5,76.7151675485009,1,1,1,1,ALFALFA,1401,3,1,8,4,2,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00052,6,1,3,7,27.7542735042735,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,1,360,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00052,6,1,3,7,27.7542735042735,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,3,340,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00052,6,1,3,7,27.7542735042735,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,2,368,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00052,6,1,3,7,27.7542735042735,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,4,356,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00104,11,1,3,7,27.7542735042735,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,2,880,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00104,11,1,3,7,27.7542735042735,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,4,872,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00104,11,1,3,7,27.7542735042735,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,3,860,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00104,11,1,3,7,27.7542735042735,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,1,884,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00104,11,1,3,7,27.7542735042735,1,1,1,2,PASTO BRIZANTA,1408,3,2,4,2,720,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00104,11,1,3,7,27.7542735042735,1,1,1,2,PASTO BRIZANTA,1408,3,2,4,1,736,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00104,11,1,3,7,27.7542735042735,1,1,1,2,PASTO BRIZANTA,1408,3,2,4,3,700,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10411,00104,11,1,3,7,27.7542735042735,1,1,1,2,PASTO BRIZANTA,1408,3,2,4,4,680,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10419,00028,3,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,1,90,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10419,00028,3,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,3,80,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10419,00028,3,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,4,80,000
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10419,00028,3,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,2,100,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10431,00029,2,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,3,216,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10431,00029,2,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,1,216,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10431,00029,2,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,2,216,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10431,00093,11,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,90,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10431,00093,11,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,100,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10431,00093,11,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,2,2,68,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10431,00093,11,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,2,1,40,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00026,4,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,2,290,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00026,4,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,1,280,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00026,4,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,4,260,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00026,4,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,3,285,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00026,4,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,1,376,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00026,4,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,4,360,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00026,4,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,2,370,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00026,4,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,3,368,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00041,5,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,2,113,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00041,5,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,1,109,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00041,5,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,3,97,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00041,5,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,3,3,51,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00041,5,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,3,2,54,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00041,5,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,3,1,60,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00041,5,1,3,7,25.6193293885602,1,1,1,3,PASTO BRAQUEARIA,1407,3,2,3,2,52,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00041,5,1,3,7,25.6193293885602,1,1,1,3,PASTO BRAQUEARIA,1407,3,2,3,1,55,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00041,5,1,3,7,25.6193293885602,1,1,1,3,PASTO BRAQUEARIA,1407,3,2,3,3,51,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00045,6,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,1,65,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00045,6,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,2,64,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00045,6,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,4,61,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00045,6,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,3,58,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00045,6,1,3,7,25.6193293885602,1,1,1,3,PASTO BRAQUEARIA,1407,3,2,4,3,59,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00045,6,1,3,7,25.6193293885602,1,1,1,3,PASTO BRAQUEARIA,1407,3,2,4,2,68,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00045,6,1,3,7,25.6193293885602,1,1,1,3,PASTO BRAQUEARIA,1407,3,2,4,1,66,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00045,6,1,3,7,25.6193293885602,1,1,1,3,PASTO BRAQUEARIA,1407,3,2,4,4,67,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00064,7,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,4,144,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00064,7,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,2,143,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00064,7,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,1,144,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00064,7,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,3,145,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00064,7,1,3,7,25.6193293885602,1,1,1,2,PASTO BRIZANTA,1408,3,2,4,2,165,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00064,7,1,3,7,25.6193293885602,1,1,1,2,PASTO BRIZANTA,1408,3,2,4,3,163,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00064,7,1,3,7,25.6193293885602,1,1,1,2,PASTO BRIZANTA,1408,3,2,4,4,164,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00064,7,1,3,7,25.6193293885602,1,1,1,2,PASTO BRIZANTA,1408,3,2,4,1,168,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00074,8,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,4,640,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00074,8,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,3,652,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00074,8,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,1,640,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00074,8,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,2,648,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00095,10,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,4,117,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00095,10,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,3,119,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00095,10,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,1,120,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00095,10,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,4,2,118,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00113,11,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,1,120,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00113,11,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,3,118,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00113,11,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,4,119,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10440,00113,11,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,2,123,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10441,00065,5,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,600,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10441,00107,10,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,300,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10441,00120,11,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,210,000
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10441,00122,12,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,600,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00057,7,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,3,175,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00057,7,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,2,75,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00057,7,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,1,75,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00057,7,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,3,2,75,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00057,7,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,3,3,150,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00057,7,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,3,1,75,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00083,10,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,3,96,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00083,10,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,2,60,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00083,10,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,1,60,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00083,10,1,3,7,25.6193293885602,1,1,1,2,PASTO BRIZANTA,1408,3,2,3,2,60,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00083,10,1,3,7,25.6193293885602,1,1,1,2,PASTO BRIZANTA,1408,3,2,3,1,60,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10446,00083,10,1,3,7,25.6193293885602,1,1,1,2,PASTO BRIZANTA,1408,3,2,3,3,75,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10447,00007,4,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,320,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10450,00110,9,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,2,75,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10450,00110,9,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,1,75,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10450,00110,9,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,3,105,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10450,00110,9,1,3,7,23.7893772893773,1,1,1,1,PASTO NATURAL MANEJADO,1487,3,2,3,2,156,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10450,00110,9,1,3,7,23.7893772893773,1,1,1,1,PASTO NATURAL MANEJADO,1487,3,2,3,1,156,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10450,00110,9,1,3,7,23.7893772893773,1,1,1,1,PASTO NATURAL MANEJADO,1487,3,2,3,3,234,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10451,00084,9,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,102,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10451,00084,9,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,120,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10451,00104,12,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,160,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10451,00104,12,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,148,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00001,1,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,1,86,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00001,1,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,3,85,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00001,1,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,2,85,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00001,1,1,3,7,23.7893772893773,1,1,1,1,PASTO KING GRASS,1439,3,1,4,1,15,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00001,1,1,3,7,23.7893772893773,1,1,1,1,PASTO KING GRASS,1439,3,1,4,2,15,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00001,1,1,3,7,23.7893772893773,1,1,1,1,PASTO KING GRASS,1439,3,1,4,4,15,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00001,1,1,3,7,23.7893772893773,1,1,1,1,PASTO KING GRASS,1439,3,1,4,3,15,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00050,5,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,96,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00061,7,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,2,112,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00061,7,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,3,112,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00061,7,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,1,112,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00061,7,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,1,168,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00061,7,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,2,168,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00061,7,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,3,168,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00062,8,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,1,520,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00062,8,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,2,520,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00062,8,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,4,520,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00062,8,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,4,3,520,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00062,8,1,3,7,23.7893772893773,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,1,494,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00062,8,1,3,7,23.7893772893773,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,4,494,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00062,8,1,3,7,23.7893772893773,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,3,494,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00062,8,1,3,7,23.7893772893773,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,4,2,494,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00119,13,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,2,250,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00119,13,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,1,250,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00119,13,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,3,332,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00119,13,1,3,7,23.7893772893773,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,3,1,110,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00119,13,1,3,7,23.7893772893773,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,3,2,110,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00119,13,1,3,7,23.7893772893773,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,3,3,100,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00134,14,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,64,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,00134,14,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,64,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00029,4,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,300,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00029,4,1,3,7,25.6193293885602,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,200,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00029,4,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,50,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00029,4,1,3,7,25.6193293885602,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,25,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00070,8,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,2,2,120,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00070,8,1,3,7,25.6193293885602,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,2,1,200,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00070,8,1,3,7,25.6193293885602,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,1,60,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00070,8,1,3,7,25.6193293885602,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,2,40,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10459,00010,2,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,2,400,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10459,00010,2,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,3,400,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10459,00010,2,1,3,7,23.7893772893773,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,3,1,400,000
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10459,00010,2,1,3,7,23.7893772893773,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,1,360,000
